80	地-,多-	最初的地方行政开始于创建行政区,分别为西区(包括现在的布兰特福德)、东区、戈尔区(包括现在的咸美顿)以及霍姆区(包括现在的多伦多).
81	-化,-地	上塘镇为浙江省永嘉县县政府驻地,全县政治、文化中心,位于永嘉县南部,楠溪江下游.
82	-化,重-	它是南波希米亚州最重要的文化古迹之一.
84	-学,-者	当中,校园小记者计划是其中一项最为人所知的资讯科技教学项目.
86	-坛	在一些网路论坛上经常有网友将老东视的节目与现在的新娱乐频道作比较,有一些毒舌网友甚至直接蔑称新娱乐传媒公司为「土娱乐」.
87	-地,大-	公园当时占地320亩,大门位于白利南路和愚园路路口.
88	地-	1996年和1997年,五国元首先后在中国上海和俄罗斯莫斯科举行会晤,签署《关于在边境地区加强军事领域信任的协定》和《关于在边境地区相互裁减军事力量的协定》.
89	-地,第-	1919年,义大利钢琴家梅帕器接任指挥,在他任指挥的23年里,乐队演奏曲目更加广泛丰富,并和欧洲及世界各地来沪的著名音乐家合作演出,声名远扬,被誉为「远东第一」.
90	-学,大-,第-	1959年交通大学分立,交通大学上海部分定名为上海交通大学,1999年合并原上海农学院,2005年合并原上海第二医科大学.
92	-地,地-,大-,第-	地下层设苹果电脑中国大陆第二大的旗舰店,占地1,500平方米.
93	高-	物业由两幢高层办公塔楼及一座低层建筑组成.
95	-学,高-	教学部门由1至12年级组成,并设有IB高中部.
97	超-	2012赛季开赛前,上海申花俱乐部大手笔地引进了法国球星尼古拉·阿内尔卡与法国名帅让·蒂迦纳,使得球队的联赛夺冠呼声甚至超过了卫冕冠军广州恒大.
99	-们,-地,重-	这条路经过上陶恩附近,使该地成为商人和他们货物的重要栖息之处.
100	大-	大新县下雷镇锰矿资源丰富,近年来锰产品加工企业增多,污染下游河段水质.
102	-地	公司在战后建立了赞比西亚(后称罗德西亚)这个新领地.
103	-家,大-,重-	为重整心情,大家一同去看宇宙的天马.
105	可-	根据上表格中七个元素的关系,可以推演出二十一个定理.
107	-度	专利是刺激个人创造力的制度.
108	-员	他希望能共享办公空间、接待人员、秘书并分摊成本,从而减少日常开支.
110	大-	这个广播剧是由赫伯特·乔治·威尔斯的《世界大战》改编而成.
111	-家,超-	世界福音联盟是由128个国家的教会网路所形成的联盟,有超过100个国际组织参与其中,代表4亿2千万的福音派基督徒发声.
113	超-	从此,艾滋病已造成超过两千五百万人死亡.
115	-员	目前,该组织约有50个成员国加盟,其总部设在荷兰阿姆斯特丹.
118	好-	《世纪帝国》普遍受到好评,但批评亦有不少.
119	超-	《世纪帝国》系列作品相当成功;至2008年,系列中的5个游戏皆售出超过100万套.
123	大-	他亦断言它独一无二的要素为全效工作室建立了「即时战略游戏大师」的声誉.
125	大-,小-	由于游戏是根据历史事件改写而来的,开发小组常常需要对其进行大量的考究.
127	地-	游戏主要分为「随机地图」和「战役模式」两部分.
128	大-	由许荣茂先生创立,主要业务为在中国大陆经济发达或极具发展潜力的城市,发展大型及高质素的综合房地产项目,包括住宅、酒店、零售及商用物业.
129	重-	根据破产重组计划,公司向SEC支付总额75亿美金的现金和新公司股票,用以偿付受欺骗的投资者.
131	-子,-度	他早期的弟子约翰·史坦贝克四世(JohnSteinbeckIV)与他的妻子,指出他除了酗酒之外,还有吸食古柯碱的习惯,并经常服用司可巴比妥(Secobarbital)来镇静古柯碱造成的过度兴奋,一年要花费四万元美金.
135	-化,可-	春天天气周期变化,也可能因寒冷旋涡的影响出现雷雨.
137	-化,地-	东北亚地区彼此文化联系有著悠久的历史,部分地区亦为汉字文化圈.
141	大-	大楼西侧则为六层,东南侧九江路上的楼宇为五层.
142	-员,地-	2005年3月,在中铁九局建造哈大铁路拉林河特大铁路桥期间,施工人员在深埋地底5米处,发现了这辆机车,媒体称之为「百年火车头」.
145	-地,地-,高-	东胜乡位于中华人民共和国四川省资阳市安岳县,距离龙台镇6公里,位于四川盆地中偏西部,属于高山丘陵地带.
147	-度,可-,高-	试验结果显示,东风3型机车有一定的可靠性,运行情况良好,但恒功率速度范围较小,高速运行时轮周功率偏低.
148	高-	同年5月,准高速客运型机车设计方案通过了铁道部的技术设计审查,随即开始施工设计和试制.
151	地-,大-	这些地区的产品和欧洲大陆丝绸区别主要在于色彩不同.
153	反-,地-	1977年,甘肃省歌舞团开始策划创作一部以敦煌莫高窟为背景的,反映甘肃地方特点的民族舞剧.
155	-地,重-	两湖平原盛产棉花、油菜、水稻等作物,武汉是中国中部的重要工业基地.
156	重-	今日的严岛神社已经是日本国内最重要的观光景点之一.
157	初-	严鸿逵,清朝初年浙江湖州人,字赓臣,师从吕留良.
160	重-	750年后、14世纪黑死病爆发前,没有发生特别重大的疫情.
161	第-	哥特人、苏维汇人和汪达尔人只是蛮族入侵浪潮的第一波.
162	-度,大-	大多疫情的细节已不可考,很大程度上因为幸存的文献奇缺.
165	大-	公司总部位于深圳市南山区南海大道21号深圳直升机场,法人代表为毕为.
166	-地	1992年,此地经过维修,成立浙东革命根据地纪念馆.
167	第-	中国水能资源蕴藏量达6.76亿千瓦,居世界第一位.
168	地-	本区是中国的主要牧区,其所出产的畜产品在国内占据突出地位.
170	-员,-家,重-	中华人民共和国国家发展和改革委员会,是中华人民共和国国务院的重要组成部门;主要负责综合研究拟订经济和社会发展政策,进行总量平衡,并指导总体经济体制改革的宏观调控部门.
171	第-	第5条第(3)款规定国旗必须按照附表2所列规格制造.
172	第-	该条例第4条禁止展示或使用破损、污损、褪色或不合规格的国徽.
174	-地	该公署成立于1997年7月2日,位于香港金钟坚尼地道42号,临近香港公园,现任特派员是宋哲.
176	-家	时任外交部发言人刘建超表示,中国总体上是采取对外开放的政策,但是中国和其他国家一样,对于网站还是要依法做必要的管理,某些网站确实存在违反中国法律的事情.
181	-员,大-,超-	各党派也分别宣布了各省当选众议员数,「国民党称获得众议员三百六七十人,共和党号称二百五十余人,统一党说得到一百几十席,民主党亦称获一百余席,以上合计八百余席」,该总数大大超过众议员共596席的总数.
182	-员	因此,有资格参加国会两院议员选举的选举人极少.
183	大-	在大选中,各政党展开激烈竞选,发生了从政治攻讦到武力挟持等各式各样的选举伎俩,贿选更十分常见.
184	-员	后来选出的议员,主要包括政治活动家、自由职业者、原清朝官吏等.
185	-化,-家,地-,多-	东北地区属于以汉文化为主体的多元文化圈,还融合了满洲、蒙古、朝鲜、鄂伦春、鄂温克、锡伯及俄罗斯等民族的文化习俗以及日本、俄国和朝鲜的国家的风俗文化和语言.
186	地-	该频道目前主要是通过长城平台向海外地区传播.
187	高-	节目内容为综合频道性质,播放各类影视剧、纪录片等高清节目.
188	-员,大-,第-	1955年1月广州市各界人民代表大会协商委员会第十五次会议通过成立,于次月召开第一届委员会第一次会议,至今共经历十二届.
189	地-	这四种部队的官兵犯罪,由地方公安机关管辖.
191	大-,第-	1989年3月31日至1989年5月2日,海军大连舰艇学院郑和号训练舰出访美国,中国海军舰艇第一次出现在西半球.
195	大-	回、维吾尔、哈萨克、乌孜别克、柯尔克孜、塔吉克、塔塔尔、东乡、撒拉、保安十个民族的代表参加了成立大会.
196	-学,-度,地-,大-	清华大学结构工程研究所对博物馆的建筑情况进行了鉴定,并在2001年12月12日完成了《中国体育博物馆房屋安全检测报告》,报告指出博物馆的地基有不均匀的沉降,其原因是建设时未使用设计方案规定的墙体砂浆,导致墙体强度不足.
198	-们,高-	南航计划以更高效的空客A321取代它们.
199	-化,-家,地-	评选条件和评定标准依据建设部和国家文物局2003年10月8日发布的中国历史文化名镇或中国历史文化名村评选办法,主要内容:注:地名后面括弧里的数字表示公布为中国历史文化名镇的批次.
200	-度	商朝和周朝都施行世卿世禄制度(又称世卿制度),就是说从王开始,诸侯以及各级官吏都是世袭的,这与西方中世纪的情形是一样的.
202	-头	但是,翌年明治天皇主动带头节省宫廷费,加上公务员的薪俸减少一成的敕令,确保了战舰所需的预算.
204	-度,高-	富恩特德奥罗是哥伦比亚的城镇,位于该国中部,由梅塔省负责管辖,始建于1941年,面积576平方公里,海拔高度293米,2005年人口11,162,人口密度每平方公里19.38人.
205	-性	为富江疯狂的男性会伤害其他人,甚至富江本身的细胞也会侵蚀其他女性使其变成富江.
207	-度	在实况野球游戏中,主要分成打击、跑垒、守备、投球四大部份分别给予不等的能力,能力主要是以年度数据来进行合理的换算而给予的.
208	-手	当三坏球时,投手控球能力会变差.
209	-们,-子,重-	他们的关系在德瑞克选择重回妻子身边后画下句点.
211	-学,第-	第七季梅莉迪丝开始与德瑞克进行对阿兹海默症的医学实验,但最后因梅莉迪丝介入实验过程而告终,而这也曾影响了两人间的感情.
212	-们,-者	大部份学者都认为牠们是所有现今啮齿目的基底,且是啮齿目最后共同祖先的祖先.
217	-家	游戏开始时,玩家将从帝王开始依次顺时针行动.
218	-员	2007年被选为棒球名人堂的成员,以98.53%高得票率入选.
220	-地,地-	分布于台湾本岛,生长于海拔2,700米至3,300米的地区,多生于山地,目前尚未由人工引种栽培.
222	大-	本片电影原声带已经由滚石在台湾发行,目前在中国大陆没有任何影音产品发行.
225	-学,小-	小数点在数学里是一种基数点.
226	-学	他的遗体被捐赠作为医学研究.
227	-子,-家,小-,老-	老舍之子舒乙称,「老舍成了作家以后,曾三次大规模地把小羊圈和诞生了他的小院子写进自己的小说.
228	-地,地-,小-,难-	但是小梅、樟湖一带山区地形复杂,地势险要,易守难攻,直至5月16日,国民党军结束清乡,陈篡地残部仍在小梅、樟湖等地进行游击战.
229	小-	小榄镇的农业以养菊和园艺业为主,成功打造菊花城镇.
231	-儿,小-	小河儿遗址,位于中国青海省互助县五峰乡下马圈村,为青海省市县级文物保护单位,公布日期为1983年10月12日,类型为古遗址.
232	小-,老-	除了有几项才能之外,小津安二郎在一个离名古屋有些距离的小山村中取得一个老师助理的工作.
233	小-	自2002年到目前,小浪底水库已经进行了10次调水调沙.
234	小-,第-	1942年1月,南遣舰队改编为第一南遣舰队,仍由小泽任司令.
235	-家	在1774年,20岁的路易十六登基后,将该城堡及其周围花园给了他19岁的王后玛丽·安托瓦内特,供其独家使用和享受.
236	-子	原来威廉当初是为了摆脱家族的束缚而隐姓埋名四处流浪,而他也是甜甜童年所见真正的「山丘王子」,却因为安东尼与他长相酷似,而一直被甜甜所误认.
238	-地,小-	小田急在毎年10月的周末,都会在海老名电车基地内举办针对铁道迷的活动「家庭铁道展」.
239	-度	在测试中,最初行驶时为95km/h,然后开始以5km/h的速度逐渐提高.
240	初-,大-	由于当时新闻媒体也同时乘坐在电车上,朝日新闻和每日新闻于9月26日的晚间以《连结东京与大阪的特快电车计划初见成型》的标题作了报道.
243	大-	而小行星所带的卫星和其大小相近时则会用另一个术语----双小行星(doubleasteroid).
253	-学,大-	1964年2月15日,印第安纳大学在摩根县发现了此行星.
267	大-	1992年1月10日,大友哲在藤枝市发现了此行星.
271	-子,-家	主要街道有坡子街、洪家井、藩西巷、学院街、下黎家坡、三王街等.
272	-地,小-	天地图书后来出版图书《小说家族》,将剧集的原著辑录成书.
273	小-	由于在她的《十二国》世界里的人物对国王尊称为「主上」,她有不少支持者都叫她作「小野主上」.
274	-度,小-	1988年,小青岛再度辟为公园.
275	初-	在千鹤初次登场时,被误认成祐希.
276	-子,-学	布林(狼影)的父亲,是个疯狂科学家,为了科学研究,不惜改造自己唯一的儿子.
277	难-	值得一提,恶爆蛙不会吃普通食物,因为觉得很难吃.
278	-头,小-	尖沙咀至中环航线是香港一条横渡维多利亚港的天星小轮航线,来往位于九龙半岛的尖沙咀天星码头和位于香港岛的中环天星码头.
280	非-	此外,他非常喜欢骑马,他从一匹老马背上摔下来,造成膝盖受到轻伤.
284	-子,非-	报导指出她非常爱他,并想为他生孩子.
285	-手	她也曾被看到和俄国饶舌歌手Timati在一起.
289	-员	他是香港明星足球队成员之一.
291	重-	最重要的是,他已经成为了一个乐观幽默的人.
294	大-,第-	第一次世界大战期间蒙特内哥罗加入了协约国以协助盟友塞尔维亚,随即被奥匈帝国侵略.
295	-度	他认为英国教育制度容许一些运作得不好的寄宿学校去虐待儿童是十分严重的罪行.
297	小-,重-	贪婪也是这部小说的重要题材.
302	-度	尼尔马尔(Nirmal),是印度安得拉邦Adilabad县的一个城镇.
303	-子	尼山书院是为纪念孔子诞生而在尼山所建的书院,位于山东曲阜尼山孔庙以北.
307	-学,大-	1502年帕西奥利在博洛尼亚大学任教,曾与希皮奥内·德尔·费罗讨论过数学问题.
310	-性	在雄性哺乳动物中它还有将精液导出的作用,因此也是生殖器官之一.
311	-度,-性	居里点,也称居里温度或磁性转变点.
315	高-	按照《铁路发展策略2000》检讨报告中的评估方案,屯门南延线会将西铁线南延至蝴蝶湾,以高架形式兴建及设站.
316	高-	高尔夫球中心的设施包括分为两层、设有91条球道的发球练习场,以及练习草坪和沙池设施.
320	-们	牠们的数量估计少于2500只,但却只有有限的保育工作.
321	地-	奥匈帝国利用地形优势击退了进犯的义大利军队,而事实上大部分义大利人是被冻伤和雪崩击败的.
322	-员,可-,第-	可惜,踏入后半季,年青球员表现患得患失,令磐田山叶最终只能排名第12.
323	高-	山东省正在实现「五纵四横一环八连」的高速公路建设规划,使全省80%的县、市、区由高速公路全程连接.
324	地-,大-	皮肤呼吸占总呼吸量的大半,在干燥、不潮湿的地方都无法生存.
326	小-	该小说故事主要描述发生在中国文革后期的爱情故事.
329	大-,第-	由于在下颌骨第二门齿及第一前臼齿间没有空隙,故相信山猿的犬齿与其他牙齿大小差不多.
330	-地,-家	甚至由于场地问题,运动员在山西省体育场取得的成绩无法得到国家体委的认可.
331	-学,第-	民国二年(1913年),山西省政府接管大朔中学校,将校名改为山西省立第三中学.
332	-子,-学,大-	岐阜市立女子短期大学一般被简称为「岐女短」.
338	超-	岳泰科技、鲁良新元、凯美特等3家企业产值均超过10亿元,产值过亿元的企业达到23家.
342	-学,-手,大-	岛耕作当上董事时,山手大学教授.
344	-地,地-	岛蚺是模里西斯的地方特有种,因此只分布于当地一带.
350	-儿	川边郡是日本鹿儿岛县辖下的一个郡,已于2007年12月1日因辖下两町合并为南九州市后,无管辖町村而废除.
351	-地,可-,大-	但是土地集中后可以进行彻底的技术改良,生产更多的粮食供养更多的人口,尤其是可以为纺织工业生产大量的羊毛.
352	大-	工会大厦(又称''联盟宫'',是一座俄罗斯莫斯科的历史建筑.
356	-学	在电脑科学里面,左递归是一种递归的特殊状况.
357	-家	2002年,巩晓彬以33岁的年龄再次被征招入国家队参加了世锦赛和亚运会.
359	-度,初-,大-,高-	巴列斯特尔镇是阿根廷的城镇,位于该国东北部,由布宜诺斯艾利斯省负责管辖,始建于1889年10月26日,海拔高度26米,大量来自德国的移民在二十世纪初期定居该镇,2001年人口35,301.
361	大-	民国时期的巴哈伊又被称为「大同教」,因为其基本教义里有''世界大同''的主张.
364	地-	巴哈欧拉从苏莱曼尼亚的山区回到巴格达后停留了七年,他没有公开巴孛许诺的上帝的显圣者的地位.
365	地-	巴哈欧拉的声明威胁了米尔扎·叶海亚宗教领袖的地位,因为如果「上帝将要显圣的祂」出现,创立一个新的宗教,那么巴比社团的领导人就毫无意义了.
370	-员,大-	总理由国民大会全体议员选出,国民大会成员又是由人民投票选出的.
371	大-,第-	第二次世界大战期间,该海峡在1942年2月发生战斗.
376	地-	自2006巴斯水疗浴场建成后,巴斯成为了英国唯一向游客开放天然温泉洗浴的城市,力图找回其历史地位.
377	大-,第-	在第二次世界大战伦敦城,特别是克里波门区,遭到猛烈轰炸,以致于在战争结束时这里原有的建筑物几乎无一幸免.
378	小-	这进一步证明了这个染色较深的小体和性别有关.
387	-们	早在6,000年前巴西就有半游牧民族聚居,分布于亚马逊河一带森林,他们主要是从事耕作活动,并且每隔一段时间迁徙.
392	反-	另外,还有两间配有法语解说的电影放映室,专门放映一些反映巴黎历史变迁的资料片.
394	小-	该片讲述一个中国富二代马小顺和法国美女情爱诗人艾玛之间的姐弟恋爱情故事.
404	-子	历史上较为知名的布库有大五格、海秀、大祥子和小布库等等.
407	-手,高-	霍普曾就读于沃思堡的博斯维尔高中,当时他的学校棒球队中充当一垒手和投手.
408	-度	湖泊呈圆形,直径约9公里,面积约58平方公里,最大深度160米.
411	-性,非-	布氏奇非鲫,为辐鳍鱼纲鲈形目隆头鱼亚目慈鲷科的其中一种,分布于非洲坦干伊喀湖流域,为特有种,体长可达15.3公分,栖息在沙底质水域,成群活动,以桡脚类为食,生活习性不明,可作为观赏鱼.
414	-头,-度,地-	不过,因为其进步幅度无法与台湾布袋戏与漳州布袋戏相比,至此已失去龙头的地位.
415	多-	之后,经过多次变革,1950年代定型的漳州布袋戏,以热闹、武打、幽默、神奇、性格多样化见长;如封神榜、西游记等戏码.
418	-手,重-	这个专有名词通常会用在指涉歌剧剧团中的首席女歌手,也是在演出时会赋予重要角色的演出工作的人物.
419	-度,地-,大-,小-,高-	因为流星在大气层中出现的高度大约在45至75英里,几何学上的透视原理指出,在英国只有一小片地区会有完美的几何,使它看起来是在月球上.
420	第-	世界上第一条牛仔裤即以帆布缝制.
421	-子,-家,-手	美国友邦保险深圳分公司总经理及香港副总裁郑国成与其妻子及儿子于该酒家饮茶后离开时,遭独行枪手近距离开枪射击,送院抢救后情况危殆.
423	-地	他的画作主要围绕荒地、建筑物和农舍.
424	可-,重-,高-	可是,他需要重读高中建筑学系以获取基本资格入读建筑学院.
426	-化,地-	在亚历山大三世的领导下,马其顿王国灭亡了波斯帝国,希腊文化随之传播到埃及、中东和中亚地区,史称希腊化时代.
428	-化,-度	这种文化,对中亚古代文明的发展影响甚深,对中亚周边各文明区亦有程度不同的影响.
429	-家	希腊最早的国家公园建立于1938年,为奥林匹斯山国家公园.
431	大-	拜占庭应战的弱小舰队中虽然只有15艘配备了希腊火,但结果却是罗斯人大败而归.
436	-化,-度	此传统应该是在公元6世纪由圣人商羯罗开创,表面上是为了停止寺庙中很普遍的人祭,实际上是通过鼓励文化交流使大印度(GreaterIndia)思想得到传播,使印度达到统一.
437	-性	在伊里亚德书中,阿奇里斯对帕特罗克洛斯的爱驱动了整个故事,并贡献了所有关于阿基里斯人性化的主题.
438	-家,-手,超-	当时超级球会曼联和皇家马德里皆多次出手收购维埃拉,但每次都被阿森纳拒绝.
439	重-	这次受伤导致了很长时间的休息和物理治疗,这段时间她不得不重新开始生活,也使她正快速上升的事业受挫.
442	-度,地-,高-	「地下都市高速度交通事业」即是指地下铁,因为铁路在城市内比道路交通快,而营团开始营运时,东京市区的轨道交通是以路面电车为主,故当时在法人名称中加上「高速」两字,以强调地下铁的速度性;「帝都」则是指「帝国的首都」东京,是成立当时的时代常见的用词.
445	-学,大-	其兄币原坦为台北帝国大学首任校长.
446	重-	三剑侠乘搭用的重型卡车,顶端头尾装备上机关砲.
447	超-	这幪面超人并不列入正传的系列.
448	-们	意魔人骷髅占据良太郎身体附身的姿态,初登场就变身并袭击桃太洛斯他们,并与桃太洛斯一样,拥有很强的战斗意念.
449	-度	而平面镜M1和M2之间的距离相当于扩展光源的线度,当M1和M2靠得很近时干涉条纹的可见度接近于1,随著两者间距增加可见度会逐渐下降为零.
451	-子,小-	平林佐和子是日本的小说家、脚本家.
453	初-	目前最庞大的年谱是胡颂平的《胡适之先生年谱长编初稿》,共有十巨册.
457	-性,反-	中央有关部门甚至将此定性为「反动宣传」,要求广东当局「坚决打击和依法严惩」.
466	-地	天皇和朝廷,分别于723年和743年,颁布了鼓励开垦耕地的《三世一身法》和《垦田水世私财法》.
467	可-	床垫可以用毛、稻草、棉花、化纤、泡沫橡胶、羽毛、弹簧等填充;充气床垫用空气填充;水床用水来填充.
468	重-	碑亭于嘉靖十二年(1533年)重建,民国六年(1917年)胡瑞霖等重修.
469	-们,地-,大-	电影也大大提升了庐山在人们心目中的地位.
472	-学	近年来,数学的应用更深入到社会和人文科学领域,数理经济学、金融数学等名称冠以「数学」或「数理」的新学科如雨后春笋般涌现,显示出应用数学发展的旺盛活力.
474	-员	庙镇共有行政村28个、社区居民委员会3个.
475	老-	1973年12月,蓝侬与菲尔·斯佩克特(PhilSpector)合作录制一张老式摇滚专辑,在酒精的作用下,音乐有了传奇性色彩.
476	-子	1974年3月28日,保罗·麦卡特尼及其妻子琳达来访,3月31日,也住进了海景房里.
477	-化	庞家堡站(PangjiabuRailwayStation)是位于中国河北省张家口市宣化区庞家堡镇的一个火车站,是宣庞铁路的终点站.
482	-员,-学,大-	康乃尔大学(英文:CornellUniversity)是一所位于美国纽约州绮色佳的私立研究型大学,另有两所分校位于纽约市和卡达教育城,是著名的常春藤盟校成员.
483	-学,大-	康乃尔大学有七个本科生学院和七个研究生学院,每个学院都自主制订学术计划.
487	大-	美国独立战争后,新罕布希尔成为美国最早的13个州之一,1808年州议会决定将首府定在康科德,1819年州议会首次在新建的议会大楼内开会,州议会大楼也是美国最古老议会大楼之一,这座议会大楼与位于波士顿的马萨诸塞州议会大楼一样,以金顶闻名.
488	-地	公司共有员工1,600名,生产基地7个,均位于义大利境内,和索维克的总部相邻.
489	-家,重-	有人问他为什么这样爱惜儒士,他说圣祖先帝都重视文人对于国家的重要性,怎么能轻视呢.
490	-学,-家,反-,大-,小-	一名大学教授死在自家公寓中,死状相当残酷,双手反绑、眼皮线缝,而此时一部在网路上风靡全台湾的犯罪推理小说『限时杀机』竟然有著相同的剧情.
491	超-	工程公司东主得悉监管工程的路政署工程督察Jason(黄长兴饰)是超级车迷,故让他任意使用自己的跑车,希望工程容易过关.
495	大-	关于廖添丁的死期,最关键的纪录应是明治42年11月30日,台北厅长井村大吉致总督府内务局局长川村竹治的报告.
496	-员,-者	印尼海事暨渔业部海洋资源监督暨控制署署长夏荷林(SyahrinAbdurrahman)于5月16日对于台湾渔船广大兴28号遭菲律宾公务船射击事件向台湾中央通讯社记者表示,外交手段是解决冲突的方式,但若菲律宾公务船人员未遵守《联合国海洋法公约》规定,台湾官方应把这起案件诉诸国际法庭,接受法律制裁.
499	-学,可-	这个专利细节可以在化学文摘找到.
502	-地	机场一期工程航站楼占地面积3000平方米,飞行区按4C标准设计,站坪共设置4个机位,建设一条长2500米的跑道.
504	-性	这也是政府和民间的良性互动.
505	可-	因此萨尔马提亚人在头盔方面可能受诺曼人的影响.
508	高-	全美运动汽车竞赛协会每年都在弗吉尼亚举办双赛道的春季杯运动汽车赛,即马丁斯维勒高速赛和里士满国际运动汽车赛.
509	-化	弗吉尼亚州党派的政治力量对比是交替变化的.
510	-地	弗吉尼亚有一种在方形场地内旋转起舞的舞蹈被确定为弗吉尼亚州的「州舞」.
511	大-	成立于1629年的弗吉尼亚联邦大会是西半球古老的立法机构,至今仍然在发挥作用.
512	-们	起初非裔美国人被剥夺政治权利,直到1960年代中期弗吉尼亚通过公民权立法后,他们的参政权才得到保障.
514	可-	弗吉尼亚商人约翰·罗尔夫发现印第安人栽种的烟草可以带来财富,随即开始在殖民地倡导种植烟草.
515	-地	要提高烟草的产量,就必须夺取新的土地.
518	大-	在亚洲,日本、韩国、香港、台湾,以及中国大陆的上海、广州等地佛朗明哥舞成了一种新型的娱乐健身方式.
520	小-,第-	他在西班牙的见闻也促成了他的第三部小说:1826年出版的《最后的萨拉只家族的传奇》.
521	-手	同时,他开始著手编写自己的回忆录.
