59	-から,-ため,-に至っ,-のみならず	更にその後、繊維・水着のみならず、グループ事業全体のPRも担わせるため、第33代から「旭化成グループキャンペーンモデル」に名称変更し、今に至っている。
61	-ので,-まい	お店がホテルの地下なので雰囲気がいまいち。
62	-すら,-という,-なかっ,-のに,-わけ	破裂した心臓すら治せるという超能力なのに,佐藤氏の病気は治せなかったわけです。
63	-です,-でも,-なく,-良かっ	濃くなくあっさりでもなく丁度良かったです。
64	-ている,-である	英国政府の公的機関であるイングリッシュ・ネイチャーや、イングリッシュ・ヘリテッジらと協力して活動をすすめている。
66	-たこともある	『スター・ウォーズ』のダース・ベイダー役のオーディションを受けたこともある。
67	-たい,-ていまし,-では,-に対して	死亡した少女の母親は本紙の取材に対して“和解ではなく判決を目指したい”との意向を示していましたが,和解の協議の席で,堀代表側も和解を拒否。
68	-から,-にわたり,-まで	1970年放送の第2部から2000年放送の第28部まで30年間にわたり出演。
69	-って,-でし,-ので,-まで,-より	今まで通ってた美容室より、値段が半額なので、正直最初は不安でした。
70	-ため,-である	そのため、生徒はもちろん、職員にも人気である。
71	-ている,-では,-として,-よう	近年では『うたばん』のように、それを逆手に取り笑いのネタとして積極的に活用する番組も現れている。
72	-おかげで,-ことができまし,-ても,-でし,-には,-ので	こういう写真は結婚式以来でしたので、はじめはとても緊張しましたが、adamのその場をリラックスさせる雰囲気とトークのおかげで、最終的にはノリノリで撮影を行うことができました。
73	-かも	単に好みの問題かもね。
74	-だっ,-って言ったら,-て良い,-でも,-んで	居酒屋って言ったら肉々しー感じの漢料理が多いイメージが個室も多いしこれだったら、女子でも気軽に行ける感じがして良い居酒屋さんでした♪
75	-ている,-では,-との,-により	劇場版第2作では、生身の人間と機械化人との間で生じた抗争により廃墟と化している。
77	-から,-ながら,-によって,-まで,-もの	シリンダーによっては噴射から吸入までややタイムラグが発生する為、当然ながら燃焼制御も大雑把なものとなる。
79	-では,-ない,-に至っ	また、近代鉱物学の延長にある結晶学的手法も長足の進歩を遂げ、人工では合成出来ない結晶構造の物質を見いだすに至った。
80	-など,-まで	水槽は財団法人自治総合センターなどの支援を受け、9月までに全13校に各2週間、展示。
81	-こと	加えて、この今回のリリース方法も面白いことがある。
82	-しか,-ても,-です,-には	料理には小安峡で取れた山菜を使った物が多く、とてもおいしかったです。
83	-かな,-である,-ない	血は争えないのか、ハル同様“マトモに薬が利かない”体質である。
84	-えます,-よう	その長髪男性は,苫米地英人氏のように見えます。
85	-から,-ている,-である,-であろ,-では	ニコラウス4世はこれを大いに歓迎してキリスト教徒の君主であるアルグンを称讃し、返書では「聖地エルサレムをキリスト教徒側に奪還してエルサレム王国の解放は遠からず容易に達成するであろう」とアルグンのエルサレム入城を進言している。
86	-られ	本会議場や特別委員会室で議論が進む傍らで、居眠りや私語、途中離席をする議員の姿がちらほら見受けられた。
87	-かい,-と共に	R-12は1932年9月27日にニューロンドンを出航しペンシルベニア州フィラデルフィアに向かい、1932年12月7日に退役、他のR級潜水艦と共に予備役艦隊で保管された。
88	-まで	締め切りは開催日の22日前まで。
89	-でも	また、流行カラーのキャメル色のコートを羽織り、スモッグ効果と照明を利用した神秘的な背景の中でも、シックな魅力を発揮した。
91	-では,-以上	なお、太陽の50%以下の質量の星ではその一生は1000億年以上に及ぶ。
92	-から,-ておら,-には	9日夜から風邪の症状を訴え、10日からグラウンドには姿を見せておらず。
93	-だっ,-てい,-には	会場の小ホールには統一協会信者が講演会を訪れていた一般の人は記者を含め5名程だった。
94	-だの,-ちゃ	決勝に進んだのは梅沢・杉本・まちゃ・RIKACOの4人。
95	-いい,-だっ,-ており,-には,-らしく	店の雰囲気も高級感に溢れており、先方も料理には大満足だったらしく接待もいい感じで進んだと思いますね。
96	-という	魔界のマグマと同じ成分という、キルバーンの血液の性質を利用した彼の切り札。
97	-ている,-では,-のう	また大学野球では札幌学生野球連盟のうち二部・三部のリーグ戦が行われている。
98	-つつある	毎回70人前後を集めるコンサートも本部の新しい魅力の一つに育ちつつある。
99	-ている	『三十五人の小学生』などの作品を収録している。
100	-です,-なりの	かなりの人気です。
101	-って	経堂の美容室ビヨンドアールに行ってきました。
102	-こと,-でしょうか,-れる	そんなことで許されるのでしょうか?
104	-られ	敗者復活トーナメントで韓国に大勝し、最後の1枠を賭けたカナダ戦に挑んだが、第1Qで10点差付けられ、第2Q以降巻き返すも及ばず、2大会連続でオリンピック出場を逃した。
106	-にあたる	「探偵神宮寺三郎シリーズ」の第8作目にあたる。
107	-なり,-のう	このうち貿易収支は1959億円の黒字となり、前年に比べ35.2%減少した。
108	-から,-ている,-である	福岡ローカルで1970年代から放送されているCMも大変有名である。
109	-でし	店長も個性的で楽しいお店でした♪
112	-ことに,-って,-てい,-としても,-には	表紙にはアニメーターとしても名を馳せていたイラストレーターのいのまたむつみが起用され、アニメ・ゲーム両方のファン層を取り込むことに一役買っている。
113	-がな,-こと,-ています,-による,-べき	このホメオパシー,今年2月22日にイギリス議会の“科学と技術委員会”が,科学的根拠がないことを理由に,“国民健康保険による財政支出をやめるべき”との報告書をまとめています。
114	-うに,-という,-には,-れる	たとえば唇が腫れるのは胃の調子が悪い現れというように,内臓の不調と美容には密接な関係があります。
115	-から,-です,-よう	離党の直接の引き金は沖縄県知事選ですが,入党当初からすれ違いがあったようです。
117	-だけ,-には	一人だけいた若い女性信者が手作りのミルクプリンと紅茶を出し,記者には海老澤代表が付いた。
118	-ている,-とは,-なく,-ので	また,以下のサイト等も,現在私とは一切関係なく,こちらが承認しているものではございません。
119	-でもある	セキグチ公認の世界的なモンチッチコレクターでもある。
120	-うが,-だろう,-ている,-というと	アクセス解析も同じだと思うが,原則論と活用パターン,今後の発展形というところが大事で,それらをコンパクトにまとめて書かれている良書だろう。
121	-であり,-である,-では,-としては	部分群としては、常に正規であり、特性的であるが必ずしも完全特性的ではない。
124	-である,-について,-を通じて	さらに、この件については海江田大臣を通じて、経済産業省が準備中であることを明らかにしました。
125	-のことで	チェックインの際、フロントにて「キャンペーン中」とのことで、1泊1400元でプレミアムツインルームにアップグレードしました。
126	-って	統一協会が組織的に行っている違法勧誘や霊感商法の一端が垣間見えた。
127	-ている,-です	コミックマーケットは例年,東京ビッグサイトで夏冬2回開催されている,同人誌の祭典です。
128	-では	疲労回復では他に譲るか?
130	-だっ,-って,-より	それらの工事が完了し最上型4艦が艦隊にそろったのは計画より2年遅い昭和13年度になってからだった。
131	-てい,-として,-との,-など,-について	ダム検証についても工程が示されていないとして、本年度分の負担金の支払いを留保するなど国との対立を深めていた。
132	-から,-ことか,-って,-でいる,-との,-に関して,-一方	その一方で、財政赤字問題に関しては欧州諸国が協力して支援するとの報道が相次いでいる状況となっていることから、これらが幾分から下支え要因になるかにも注目。
133	-ています,-では,-として	今回のリーフレットではカルト対策として,しっかり“偽装サークル”の勧誘への啓発が含まれています。
134	-との,-もの	明らかに隆起した形態を示し、周囲粘膜との境界が明瞭なもの。
135	-から,-です,-としても	家から近いとしても、他を選んだ方が賢明です。
136	-こと,-ている,-なりの	弓なりの緑地は、この町が丘陵地にあることを示している。
137	-から	白鵬は昨年春場所から11場所連続の一人横綱。
140	-える,-まま	だが、バンドのピークともいえる傑作『COCKANDBULLTUNES』を発表後、人気絶頂のまま解散した。
141	-といったら	大阪で女性スパといったら『大東洋』さん。
142	-では,-なかっ,-について,-られ	この時点では商品化について触れられていなかったが、2006年1月に発売計画が発表された。
143	-なかっ,-により,-よう	今年はある事情により姿を見せなかったようだ。
145	-って,-ても,-でし,-という,-どい	ひどい時は、立っていても座っていても何をしてても首が痛く、頭が首に乗ってるのが重くて辛いという状況でした。
146	-てしまいまし,-もので,-上は	しかし,会社の業績向上は一時的なもので,すぐに悪化してしまいました。
148	-って	一緒に学徒動員した同級生らに見せて17歳当時の思い出を語り合っている。
149	-によれば,-よう	Wikipediaによれば,風車や水車で発電し蓄電池に電気を蓄えて使うようである。
150	-ています,-ほか	この時はほかに6人の自民党議員が協力しています。
151	-ています	私は凄く満足しています。
152	-でき	突破できなかったFIFAワールドカップ予選の最後の2試合を含め、4試合でチームを指揮。
154	-って,-んで	じゃんけんで負けると蹴りかかってくる。
155	-おり	14区を構成する4地区のコードと名称は、次のとおりである。
157	-える,-てある,-ない,-上に	必ずしも企画書上にポンチ画が書いてある必要はないが,画で考えるのはマストだと思う。
158	-から	研究と資料に基づく精密な絵、イラストを製作する技量をもった理科系画家が、日本出版美術家連盟から分離する形で結成した。
159	-との,-のに	近くにある鳥九は地元の人との交流を深めるのに最高。
160	-である	自動改札機を備え、ワイワイカード・SUGOCAの使用が可能である。
161	-から,-です	学生時代から行きつけの店です。
162	-から,-がな,-際に	もちろん実際に犯罪は犯罪だから,ある程度は仕方がない。
163	-との,-による	フリッツ・クライスラーとの共演による演奏、録音も度々行った。
164	-ています	明日宿泊しますが、評価が変わる対応を期待しています。
165	-から,-にかけて	結果的に1940年から1945年にかけて、およそ52,000台のキューベルワーゲンが製造された。
167	-てい	その後、テレビ愛知に入社し、アナウンサーと記者を兼務していた。
168	-かな,-から,-がな,-たかっ,-ちゃいまし,-ので,-際に	私は前から入店してみたかったのですが、なかなか機会がなかったので、先日初来店の際にはテンションが上がっちゃいました!
170	-てい,-なりの,-ので,-れる	但し、この場合、選任される清算人の報酬費用等を予納する必要があり、かなりの負担となるのであまり利用されていない。
171	-など,-れる	この名称は、使用される280MHz帯が建物内や地下鉄などでも到達可能な電波伝達力に由来する。
172	-たく,-だけ,-って,-らしい	めずらしい種類がたくさんあり、ここのお店だけ楽しめるデザートになってると思います。
173	-から	実力・食材は半額程度から2/3程度。
174	-であり	移動が高空属性であり、移動力自体も抜群であり、占領任務に大活躍する。
175	-って,-どれ,-によって	最大どれだけの大きさの船が、あるいは喫水がどれだけの船がその区間によって異なっている。
177	-えれ,-かもしれない,-から,-こと,-ことになり,-である,-ということ	言い換えれば反社会的なカルト団体から名指しで“反対活動家”と呼称されたということは,“真っ当”な人物であるとのお墨付きを得たことになり,ある意味光栄なことなのかもしれない。
178	-です,-ない,-ばかり	元記事の機械的なコピペばかりではないようです。
180	-ている,-と共に	252年の孫権臨終の際、諸葛恪・孫峻と共に後事を託されている。
181	-からは,-によって,-ようになる	MHからはハートフルコミューンによって変身するようになる。
182	-から,-ている,-など,-によって	生合成にも使われているグルタミン酸デヒドロゲナーゼや、アミノトランスフェラーゼ、グルタミン酸合成酵素などの酵素と補酵素の作用によって、それぞれ異なる原料から製造する方法もある。
183	-のことで,-れる	殺害遺品を所有する者のことで、基本的に殺人鬼の子孫が選ばれる。
185	-ている,-では,-には	船が静止している状態では、船体には重力と浮力の二つの力が加わる。
186	-てい,-に対して	著書中で、当時処刑に対して同情を集めていた近藤勇を思い切り批判する。
187	-ている	日共岩見沢の白骨が教えている。
188	-うか,-として,-べき,-れる	「カラスのパラドックス」とも呼ばれるが、パラドックスとして扱うべきかどうかには異論もある。
189	-た事もあります,-だっ	当時、別会社のホテルの従業員でツインを使用した事もありますが、部屋は十分な広さでバスルームも快適だったと思います。
190	-です	西川院長は正真正銘の名医です。
191	-ている,-に対する	その翌日に、竜に対する右派の指定は取り消されている。
192	-には	1948-49シーズンにはレアル・マドリードに移籍し、1950年11月5日にはクラブの通算1000点目を決めた。
193	-には	2007年7月の上旬にはAcounsticUKに参加。
194	-って,-に対し	一方の産経新聞グループでデジタル事業を担当する産経デジタルの担当者は,本紙の取材に対し,こう語っています。
195	-である	使い古されたマニュアル通りの手口である。
196	-ため,-だけ,-では	起終点はいずれも三重県にあるが、3.5kmだけ奈良県を通過するため三重県内完結路線ではない。
197	-こと,-なれ	上級生の豊富な経験と下級生の高い能力が融合することで、もっともっと強いチームになれる。
199	-からは,-こと,-ことか,-だっ,-って,-ないと,-など,-なら,-ほか,-際に	しかし,昨年10月に幸福の科学学園が土地を購入した際に地元への情報伝達が不十分だったことから,住民からはいまだに土地購入の経緯を問いただす質問が出たほか,学園建設計画の図面がたびたび変更になっていることを不審がる質問,“住民の意見は計画は変えないという態度で話にならない”とする意見などが噴出。
200	-には	奥には鍾乳洞があり、万年氷を入手出来る。
201	-こと,-を通して	英語を通してコミュニケーションすることの楽しさが学べます。
202	-ている	ビジネスクラスはフィンランドを代表するブランド「イッタラ」や「アラビア」、「マリメッコ」の食器を使用している。
203	-だっ,-での	そこの校長は上海での以前の上司だった。
204	-てます	キャッチコピーは「第2の遼君育てます」。
205	-以上	例年以上に開幕ダッシュが重要だ。
207	-て行っ,-どく,-ので,-ほど	1週間ほど頭痛と肩こりがひどく、吐き気もするほどだったので、初めて行ってみました。
209	-である	その喜びと,闘いとを共有して生きるのが同志である。
210	-ことか,-には,-られ	セントルイス・ラムズが2巡全体33位で彼を指名する可能性があることから、ナイナーズが1巡で指名したと考えられたが、この指名には疑問の声があがった。
212	-って	ここで検討対象のひとつに挙がっている民間療法に“ホメオパシー”があります。
213	-いいです,-でも	ここのヘアケア剤は、肌の弱い私でも荒れず、それもいいです。
214	-からは,-れる	宋からは西夏と呼ばれる。
215	-こと,-って	新しいこともあって施設はきれい!
216	-こととなっ	また抗議した浩子もWWE首脳に注目され、結果ディーヴァ「ゲイシャガール」として共にデビュー、活躍することとなった。
217	-ています	通報時刻と救急車到着時刻は,消防署の記録に基づいています。
218	-ている,-ところを,-まま,-わけ	その座組みはそのまま,“物語”と“技術”を研究するPARTYの目指すところを体現しているってわけ。
219	-から	大学3年終了後、1999年のNBAドラフトに1巡目7位でワシントン・ウィザーズから指名を受け入団した。
220	-ながら	中学生ながらデモに加わった。
221	-ている,-について,-まま,-間は	標準軌への改築については、1938年7月1日に完成しているが、慶州-永川間は、762mm軌間のまま残された。
222	-って,-まで,-られ	また、このモデルで初めて用いられた3分割式のフロントグリルは今日までアストンマーチン車のアイデンティティとなっている。
223	-なく	山形県宮城県盲学校は山形市内になく、上山市にある山形県立山形盲学校が最寄りの盲学校となる。
224	-こと,-では	グループホームでは、介護職員の過酷な勤務状況、虐待、安全対策が問題となることがある。
225	-てい	G・ネイガウスは「パン・タデウシュ」と結び付けて解釈していた。
227	-ている,-れる	Solaris10に含まれるバージョンはX11R6.6に基づいている。
228	-との	ブレーブスの川上憲伸投手は4日、岩村のパイレーツとの試合で初先発、斎藤隆投手は、5日のナショナルズ戦が初登板の見込み。
230	-です,-られる	渋谷にある台湾式マッサージを受けられるサロンです。
231	-のう,-ので	総投票37,585票のうち、37,089票が統合に賛成したのである。
232	-ている,-ない	以下の庭園があるが、いずれも公共に公開されている「公園」ではない。
233	-けれど,-たい,-って,-です,-なかっ,-まで	また行ってみたいとまでは思えなかったけれど、悪くは無かったですかね。
235	-こと	2人は犯行を否認したが、Bが「Aが射殺した」と供述したこと、パナマ帽をAに買い与えたとする台湾人の証言を得たことを証拠に殺人罪で起訴した。
237	-こと,-ている,-です,-まで	夜22時まで営業しているので、会社帰りに行くことが多いです。
238	-てしまう,-など	「セカイ系」とは『新世紀エヴァンゲリオン』や『最終兵器彼女』や『涼宮ハルヒ』シリーズなど「君と僕」の閉じた関係が「社会」をすっとばして「世界の滅亡」やら「この世の直接リンクしてしまう作品群を示す。
239	-だけ,-とこ	こんなとこでやるだけ無駄。
240	-からの,-には	国道3号線の商業地帯には、休日は福岡都市圏内外からの客でにぎわう。
242	-から	キットからご自分で対応出来ます。
243	-と共に	マカロックの遺体はピーリッジの戦場に埋葬されたが、後に他の犠牲者達と共にリトルロックの墓地に移葬された。
244	-なり	3回目の利用になります。
245	-としても,-ほか	プレイヤーのほかプロデューサー、アレンジャーとしても実績がある。
246	-では,-など,-られ	その後は重賞戦線を走り、ダービー卿チャレンジトロフィーで4着、新潟大賞典は1番人気で2着、兄弟制覇が期待されたエプソムカップでは1番人気で3着となるなど安定した走りを見せたが勝利は挙げられずに降級となった。
247	-ことができる	他のクラウンで覚えたアビリティを使うことができる。
249	-しか,-ない	ヒロシにしか見えない謎の存在。
250	-って,-では,-による,-ので	貴市および貴財団では,本申入にかかる事実が判っても,今後もAPTFによる使用を許可し続けるのですか。
251	-こと,-によって,-によると	咲の兄の恭太郎の回顧録によると、かつて生死の境をさまよった咲は、恭太郎がみつけた薬によって奇跡的に回復したこと。
252	-まで	1953年まで州議会議員を務めた後、市長に転身したノリス・ポールソンの議席を争う補欠選挙に勝利し、下院議員となる。
253	-から	1998年から野辺山合宿に参加し、2001年に全日本ノービス選手権Aクラスで優勝。
254	-ている,-など,-ものを,-以上	競技形式は日本のものを取り入れているが、スタートタイミングが2秒以上で出遅れとなるなど若干の違いがある。
255	-から,-ための,-たもの,-でき,-れる	ハーベスターは脱穀機にエンジンと自走できるための移動用クローラを取り付けたもので、米の場合、刈り取った稲から藁を取り除いて籾に仕上げる工程で使用される。
256	-られる	ファサードは、アンセルモと同時代の彫刻家グリエルモ・ダ・モデナ作のレリーフで知られる。
257	-から,-こと,-て行く,-ない,-れます	海外から来た友達や、旅館に泊まったことのない若い人を連れて行くと喜ばれます。
258	-のみ,-れる	同じテーブル“T”に対して、SQL文SELECTC1FROMT;を実行すると、テーブル“T”のすべての行の列C1のみが返される。
259	-たことがある,-でも	“イエスのショッピング”は,かつて本紙でも紹介したことがあるコミケに反対するキリスト教会を彷彿とさせます。
261	-ており,-ながら	ただ、国内二輪車市場の低迷でオークション相場の下落基調は続いており、平均売り上げ単価は0.5%減と小幅ながらマイナスとなった。
264	-だけに,-には	最終的には自分の臀部の肉が外にはみ出した状態で座るだけにとどまる。
265	-のみ	ムグンファ号のみ停車。
266	-うとする,-なく	「つる家」を強引に廃業に追い込もうとするも、小松原の「土圭の間の小野寺」としての忠告を聞き、強引な手を使わなくなった。
268	-でし,-ではありませ	当時は“ネットジャーナリズム”や“ブログジャーナリズム”といった言葉も一般的ではありませんでした。
269	-から,-って,-ている,-ても,-ない,-なかっ,-なり,-により	1973年から、10月の各賞受賞者発表時点で生存している必要があるが、その後死亡しても取り消されないことになり、その規定により1996年経済学賞のウィリアム・ヴィックリーは授賞式前に亡くなっても受賞が取り消されなかった。
270	-くらい,-ので	仕事場の近くなので、2度くらい行きました。
271	-など,-まで,-一方	今後もこれまで得た情報を再度精査する一方、聞き込みなど地道な捜査を続ける方針。
273	-たら,-てしまっ,-での,-に対する,-よう	ウォールストリートに対する国民の深い憤りを背景に、金融業界関係者は自身の行為がもたらす社会的影響を忘れてしまったと批判し、上院での法案審議を支持するよう要請。
274	-って,-ている,-ない,-まま	その裁判の傍聴を再三連絡しているが,彼は黙って口を拭ったまま何らの対外的な声明も公式に発表しない。
275	-おかげで	これもアイラスさんのおかげです。
276	-られ	必ずフィオとコンビを組まされ、仕事の情報を与えられない。
279	-って	その後、副露もしくは暗槓を行うごとに3枚ずつ減っていく。
280	-から,-こと,-でし	渋谷にある会社から近かったことが一番の理由でした。
281	-では,-との	古巣・ジェノアとの開幕戦で決勝ゴールを挙げると、11月16日のトリノ戦では自身初のハットトリックを達成し、カターニアのセリエA通算100勝に貢献した。
284	-ている,-として	同人音楽活動としてオリジナル楽曲を作成し発売しているほか、アニメやPCゲームのBGMや主題歌を制作し提供している。
286	-から	5月28日から順次設置を開始しました。
288	-ている,-である	伯爵夫人に母の影を見ているようである。
289	-ている,-では,-なり,-に対し	家庭では高圧的に振る舞い、貧しい環境で育った自分に対し息子の環境がいかに恵まれているかを言い立てて息子をげんなりさせた。
291	-そう,-とか,-なり,-ようになる,-れる	黄身と白身が共に平円状となり、見た目が目玉のようになることからそう呼ばれる。
292	-って,-ない,-にとって	医療保険が適用されない治療が多く、患者にとって治療は大きな経済的負担となっている。
293	-から,-からは,-って,-ではないか,-に対し	部外者の発言を規制する動きに対し、防衛省・自衛隊内部からは「民主党政権を批判したからであり、言論封殺ではないか」と疑問と反発の声が上がっている。
294	-ており	主にロシアやフランスの映画で活躍しており、特に1994年に製作されたニキータ・ミハルコフの『太陽に灼かれて』ではヨーロッパ中で高い評価を受けた。
296	-こと,-た上で,-ており,-という,-なかっ,-について,-べき,-られ	彼らは自分らが行うべき任務について知らされた上で自主的に志願しており、任務説明後に参加を辞退することも認められていたが、辞退する隊員はいなかったという。
297	-ている,-とい,-よう	このような関係をイラスト集にてサクラといのの関係はナルトとサスケと対比させていると作者がコメントしている。
298	-って,-ので	少し変わったメニューもあり定期的にメニューも変わっているので楽しい。
299	-って,-では,-れる	欧米では頭文字を取って「SMT」と略される。
300	-がな,-ている	しかし、赫が突如インターハイへの出場を決め、新宮は「真岡・笹宮・赫の組は完全に隙がなくなる」と評している。
301	-かな,-である	高速で静かな動作音であるが、装置やメンテナンス費用はやや高価。
302	-ている,-上に	県警は、汚名返上に向けて取り締まりを強化している。
303	-ため,-という	1923年、オスマン通りという新たな大通りを建設するため、ロベール=ウーダン劇場が取り壊された。
304	-ようにもなっ	転じて、640x480ピクセルの画面解像度を俗に「VGA」と呼ぶようにもなった。
305	-ちゃ,-より	腕前はお兄ちゃんより上。
306	-から,-ことは,-っきり	番組内で実験もなされたが、結局はっきりとしたことはわからなかった。
307	-って,-なく	この事件の責任を取って渡邉恒雄がジャイアンツのオーナー職を辞任、一場も明治大学野球部を退部し、当面謹慎を余儀なくされた。
309	-には	店内には、電源がそこら中にあり、電波も良好。
310	-ている,-での,-には	付属のDVDには、1988年1月21日に行われた目黒鹿鳴館でのライヴ映像を収録している。
311	-える,-とき,-になると	流産や死産のとき,身体がバラバラになるところを,寒空の中説明され,身も心もガクガクブルブルと震える。
313	-もの	口径が1/28ポンドの鉛球に相当する直径14ミリの実包を使用するもの。
314	-える,-って	しかし,進化論を否定し,神の天地創造を教えるなどの,全てを宗教に染めあげる教育は明らかに間違っています。
315	-うに,-える,-って,-られ	しばらく居ると,極彩色の光にあてられたのか,冬の風に銀色のリボンが舞うのを,美しいと思えるようになっていた。
316	-ほか	歳出の無制限な増大を抑制するほか、国の重点投資項目を内外に示す意義も持つ。
317	-です,-ないと	ほかの宗教団体を弾圧しないというのが,私たちの立場です。
319	-である,-なかっ,-には	フォーラム90sの後継団体の一つであるアソシエ21には参加しなかった。
320	-である,-でき	ルート設定は、大和平野の複数の観光エリアを移動できるループ状ルートと、幹線ルート近くで景観上も自転車走行ルートである補助幹線ルート、大和平野外の観光ルートを結ぶ高原ルートを選定。
321	-である	これは言語学的な仮定である。
